FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
7439.00,[12:30:24.5961906],4789.00,53376.00,1313.17,393.97,-37,2496,199.00,144.00
7440.00,[12:30:24.6042913],3441.00,51936.00,1310.67,393.89,-37,2560,199.00,144.00
7441.00,[12:30:24.6123919],-565.00,48288.00,1320.36,387.27,-37,2624,199.00,144.00
7442.00,[12:30:24.6204926],-69.00,48416.00,1310.42,375.38,-37,2624,199.00,144.00
7443.00,[12:30:24.6285933],2639.00,50496.00,1293.44,382.13,-37,2880,199.00,144.00
7444.00,[12:30:24.6366939],1345.00,49216.00,1293.82,385.68,-37,2432,199.00,144.00
7445.00,[12:30:24.6447946],3559.00,51008.00,1282.40,384.93,-37,2496,199.00,144.00
7446.00,[12:30:24.6528953],-4868.00,44096.00,1323.35,382.93,-37,2496,199.00,144.00
7447.00,[12:30:24.6609959],4494.00,51072.00,1258.86,397.14,-37,2720,199.00,144.00
7448.00,[12:30:24.6690966],2169.00,51072.00,1321.69,382.94,-37,2432,199.00,144.00
7449.00,[12:30:24.6771973],2731.00,50112.00,1280.57,379.80,-37,2624,199.00,144.00
7450.00,[12:30:24.6852980],2398.00,49376.00,1269.68,398.53,-37,2528,199.00,144.00
7451.00,[12:30:24.6933986],436.00,46704.00,1250.48,392.18,-37,2400,199.00,144.00
7452.00,[12:30:24.7014993],737.00,49248.00,1311.10,384.52,-37,2656,199.00,144.00
7453.00,[12:30:24.7096000],1417.00,49280.00,1293.59,393.45,-37,2464,199.00,144.00
7454.00,[12:30:24.7177007],1479.00,49408.00,1295.38,390.15,-37,2464,199.00,144.00
7455.00,[12:30:24.7258013],994.00,47744.00,1263.50,383.98,-37,2496,199.00,144.00
7456.00,[12:30:24.7339020],1404.00,48832.00,1281.85,373.69,-37,2464,199.00,144.00
