FrameNum,timeInfo,signal-stack,appsum-stack,avgbkg-stack,stdbkg-stack,nmaskpx-stack,maxpx-stack,xcentroid-stack,ycentroid-stack
6672.00,[12:52:08.5912546],57768.00,367808.00,31004.05,1693.40,10,38864,316.80,202.00
6673.00,[12:52:08.6013540],49568.00,2564624.00,31050.07,1576.68,-81,36128,317.00,202.00
6674.00,[12:52:08.6114535],47522.00,2564544.00,31074.35,1639.55,-81,37808,317.00,202.00
6675.00,[12:52:08.6215530],69925.00,2578656.00,30971.99,1675.18,-81,36672,317.00,202.00
6676.00,[12:52:08.6316524],39016.00,2549712.00,30996.25,1616.28,-81,39760,317.00,202.00
6677.00,[12:52:08.6417519],47750.00,326352.00,30955.76,1663.42,9,41072,317.00,201.00
6678.00,[12:52:08.6518514],66585.00,2576688.00,30988.92,1616.29,-81,36736,317.00,201.00
6679.00,[12:52:08.6619508],90138.00,2601632.00,31006.10,1681.16,-81,38928,317.00,201.00
6680.00,[12:52:08.6720503],78371.00,2596496.00,31087.97,1674.44,-81,39312,317.00,201.00
6681.00,[12:52:08.6821497],56401.00,366688.00,31028.70,1705.83,10,41456,317.70,202.30
6682.00,[12:52:08.6922492],60052.00,2582816.00,31145.24,1593.99,-81,37136,318.00,202.00
6683.00,[12:52:08.7023486],85865.00,2597920.00,31013.03,1661.38,-81,37456,318.00,202.00
6684.00,[12:52:08.7124481],91025.00,2600640.00,30982.91,1654.87,-81,39280,318.00,202.00
6685.00,[12:52:08.7225475],83230.00,2598160.00,31048.52,1645.79,-81,38096,318.00,202.00
6686.00,[12:52:08.7326470],76666.00,479952.00,31021.98,1714.03,13,47296,317.54,201.85
6687.00,[12:52:08.7427464],62324.00,372528.00,31020.38,1657.33,10,40720,317.50,202.00
6688.00,[12:52:08.7528459],106552.00,2619984.00,31030.03,1716.54,-81,37264,317.00,202.00
6689.00,[12:52:08.7629453],80184.00,2596400.00,31064.40,1674.91,-81,41904,317.00,202.00
6690.00,[12:52:08.7730448],63056.00,372160.00,30910.38,1742.78,10,48864,316.20,202.00
6691.00,[12:52:08.7831442],66458.00,2577776.00,31003.93,1597.97,-81,41712,316.00,202.00
6692.00,[12:52:08.7932437],57953.00,2561536.00,30908.43,1606.48,-81,38064,316.00,202.00
6693.00,[12:52:08.8033431],51674.00,330368.00,30966.05,1629.76,9,41424,316.89,202.33
6694.00,[12:52:08.8134425],70675.00,2583792.00,31026.13,1619.29,-81,37136,317.00,202.00
6695.00,[12:52:08.8235420],52385.00,2561680.00,30978.95,1651.35,-81,36704,317.00,202.00
6696.00,[12:52:08.8336414],52727.00,2566976.00,31040.12,1641.72,-81,37168,317.00,202.00
6697.00,[12:52:08.8437408],81417.00,2588416.00,30950.60,1653.47,-81,38160,317.00,202.00
6698.00,[12:52:08.8538403],72943.00,443248.00,30858.73,1661.57,12,44784,316.75,201.67
6699.00,[12:52:08.8639397],95490.00,2610224.00,31046.10,1639.46,-81,42448,317.00,202.00
6700.00,[12:52:08.8740391],61679.00,2573792.00,31013.74,1665.06,-81,36896,317.00,202.00
6701.00,[12:52:08.8841386],85928.00,2589840.00,30912.50,1572.87,-81,39376,317.00,202.00
6702.00,[12:52:08.8942380],71933.00,2584288.00,31016.72,1644.03,-81,37840,317.00,202.00
6703.00,[12:52:08.9043374],50990.00,2556416.00,30931.18,1531.52,-81,38960,317.00,202.00
6704.00,[12:52:08.9144368],43300.00,2548336.00,30926.37,1612.05,-81,36352,317.00,202.00
6705.00,[12:52:08.9245363],81042.00,2588768.00,30959.58,1572.86,-81,39248,317.00,202.00
6706.00,[12:52:08.9346357],67892.00,2569456.00,30883.50,1668.55,-81,43952,317.00,202.00
6707.00,[12:52:08.9447351],71840.00,2576704.00,30924.25,1546.69,-81,38864,317.00,202.00
6708.00,[12:52:08.9548345],62873.00,404128.00,31023.16,1634.43,11,41648,318.09,201.64
6709.00,[12:52:08.9649339],77470.00,479888.00,30955.25,1654.54,13,43856,318.38,200.62
6710.00,[12:52:08.9750333],82992.00,2582144.00,30853.73,1642.15,-81,39184,318.00,201.00
6711.00,[12:52:08.9851328],58459.00,336512.00,30894.76,1593.93,9,43024,317.00,201.00
6712.00,[12:52:08.9952322],85345.00,2592384.00,30951.09,1654.62,-81,37072,317.00,201.00
6713.00,[12:52:09.0053442],69062.00,2572864.00,30911.13,1630.35,-81,37808,317.00,201.00
6714.00,[12:52:09.0154436],50622.00,329184.00,30951.38,1644.75,9,40816,318.00,202.00
6715.00,[12:52:09.0255430],80378.00,2587408.00,30950.98,1677.29,-81,39920,318.00,202.00
6716.00,[12:52:09.0356424],62935.00,2571856.00,30974.34,1616.45,-81,37488,318.00,202.00
6717.00,[12:52:09.0457418],56686.00,2558960.00,30892.27,1596.33,-81,38448,318.00,202.00
6718.00,[12:52:09.0558413],69393.00,2577456.00,30963.74,1618.57,-81,39280,318.00,202.00
6719.00,[12:52:09.0659407],56893.00,366864.00,30997.07,1722.08,10,41072,318.00,201.80
6720.00,[12:52:09.0760401],59275.00,368656.00,30938.10,1694.01,10,44144,317.80,201.50
6721.00,[12:52:09.0861395],62085.00,2568352.00,30941.57,1628.02,-81,39472,318.00,201.00
6722.00,[12:52:09.0962389],43570.00,2547168.00,30908.62,1622.04,-81,37104,318.00,201.00
6723.00,[12:52:09.1063384],43120.00,2545808.00,30897.38,1567.19,-81,37200,318.00,201.00
6724.00,[12:52:09.1164378],60019.00,2561600.00,30883.72,1588.48,-81,38160,318.00,201.00
6725.00,[12:52:09.1265372],73338.00,2581408.00,30963.83,1644.41,-81,36704,318.00,201.00
6726.00,[12:52:09.1366366],50030.00,2556416.00,30943.03,1666.02,-81,37200,318.00,201.00
6727.00,[12:52:09.1467361],64585.00,2567920.00,30905.37,1635.11,-81,36736,318.00,201.00
6728.00,[12:52:09.1568355],71388.00,2575456.00,30914.41,1528.47,-81,36736,318.00,201.00
6729.00,[12:52:09.1669349],61630.00,2557904.00,30818.20,1611.17,-81,37744,318.00,201.00
6730.00,[12:52:09.1770344],59709.00,2564832.00,30927.45,1603.51,-81,37616,318.00,201.00
6731.00,[12:52:09.1871338],68731.00,2574832.00,30939.52,1610.02,-81,38544,318.00,201.00
6732.00,[12:52:09.1972332],79791.00,2586112.00,30942.23,1676.10,-81,39312,318.00,201.00
6733.00,[12:52:09.2073327],50148.00,2552352.00,30891.40,1617.57,-81,37392,318.00,201.00
6734.00,[12:52:09.2174321],59377.00,2558256.00,30850.35,1599.80,-81,38352,318.00,201.00
6735.00,[12:52:09.2275315],89154.00,2587376.00,30842.24,1604.22,-81,42704,318.00,201.00
6736.00,[12:52:09.2376310],85757.00,2578528.00,30774.95,1605.24,-81,39216,318.00,201.00
6737.00,[12:52:09.2477304],59740.00,2552560.00,30775.55,1622.01,-81,38384,318.00,201.00
6738.00,[12:52:09.2578299],70107.00,2573600.00,30907.32,1677.49,-81,38128,318.00,201.00
6739.00,[12:52:09.2679293],85132.00,2575680.00,30747.51,1593.10,-81,38768,318.00,201.00
6740.00,[12:52:09.2780288],71054.00,2573904.00,30899.38,1658.55,-81,38480,318.00,201.00
6741.00,[12:52:09.2881282],92938.00,2592816.00,30862.70,1577.20,-81,43024,318.00,201.00
6742.00,[12:52:09.2982277],94958.00,2596976.00,30889.11,1576.50,-81,39056,318.00,201.00
6743.00,[12:52:09.3083271],93135.00,2600864.00,30959.62,1646.53,-81,41040,318.00,201.00
6744.00,[12:52:09.3184266],52362.00,2546608.00,30793.16,1630.64,-81,36256,318.00,201.00
6745.00,[12:52:09.3285260],87718.00,2586832.00,30853.26,1635.66,-81,43152,318.00,201.00
6746.00,[12:52:09.3386255],75392.00,2576592.00,30879.02,1598.96,-81,38320,318.00,201.00
6747.00,[12:52:09.3487249],78140.00,2587408.00,30978.62,1579.69,-81,40816,318.00,201.00
6748.00,[12:52:09.3588244],70814.00,2575456.00,30921.50,1622.70,-81,41456,318.00,201.00
6749.00,[12:52:09.3689238],81797.00,2587200.00,30930.90,1612.14,-81,39312,318.00,201.00
6750.00,[12:52:09.3790233],63431.00,2561888.00,30845.15,1605.58,-81,38128,318.00,201.00
6751.00,[12:52:09.3891228],106018.00,2614192.00,30965.11,1633.07,-81,37584,318.00,201.00
6752.00,[12:52:09.3992222],92786.00,2602400.00,30982.89,1616.73,-81,42800,318.00,201.00
6753.00,[12:52:09.4093217],73055.00,2566768.00,30786.58,1696.95,-81,39984,318.00,201.00
6754.00,[12:52:09.4194212],78567.00,2583792.00,30928.70,1638.85,-81,37680,318.00,201.00
6755.00,[12:52:09.4295206],75174.00,2574016.00,30849.90,1697.78,-81,37424,318.00,201.00
6756.00,[12:52:09.4396201],96346.00,2597392.00,30877.11,1598.05,-81,39824,318.00,201.00
6757.00,[12:52:09.4497196],60116.00,2561904.00,30886.28,1655.51,-81,37744,318.00,201.00
6758.00,[12:52:09.4598191],40023.00,2537488.00,30832.90,1603.23,-81,36032,318.00,201.00
6759.00,[12:52:09.4699185],84945.00,2587312.00,30893.42,1690.29,-81,37776,318.00,201.00
6760.00,[12:52:09.4800180],91252.00,2587280.00,30815.17,1670.27,-81,40720,318.00,201.00
6761.00,[12:52:09.4901175],67461.00,2567248.00,30861.57,1682.69,-81,37936,318.00,201.00
6762.00,[12:52:09.5002170],43946.00,2550496.00,30945.07,1682.97,-81,36736,318.00,201.00
6763.00,[12:52:09.5103164],58919.00,2562720.00,30911.12,1647.14,-81,38000,318.00,201.00
6764.00,[12:52:09.5204159],67822.00,2567264.00,30857.31,1659.02,-81,36352,318.00,201.00
6765.00,[12:52:09.5305154],75511.00,2575920.00,30869.25,1593.24,-81,41552,318.00,201.00
6766.00,[12:52:09.5406149],81094.00,2581760.00,30872.43,1637.43,-81,42224,318.00,201.00
6767.00,[12:52:09.5507144],70507.00,2576048.00,30932.60,1691.62,-81,40208,318.00,201.00
6768.00,[12:52:09.5608139],73570.00,2570944.00,30831.78,1619.93,-81,38992,318.00,201.00
6769.00,[12:52:09.5709134],74570.00,2573936.00,30856.37,1604.68,-81,41584,318.00,201.00
6770.00,[12:52:09.5810128],75546.00,2581152.00,30933.41,1626.58,-81,43504,318.00,201.00
6771.00,[12:52:09.5911123],84323.00,2576624.00,30769.15,1633.49,-81,38736,318.00,201.00
6772.00,[12:52:09.6012118],56497.00,365072.00,30857.53,1628.49,10,43440,318.00,201.80
6773.00,[12:52:09.6113113],107081.00,2605696.00,30847.10,1692.36,-81,37744,318.00,202.00
6774.00,[12:52:09.6214108],66206.00,2570592.00,30918.34,1603.98,-81,37584,318.00,202.00
6775.00,[12:52:09.6315103],70436.00,2574992.00,30920.45,1661.73,-81,38992,318.00,202.00
6776.00,[12:52:09.6416098],82860.00,2582720.00,30862.47,1652.90,-81,39664,318.00,202.00
6777.00,[12:52:09.6517093],77905.00,510016.00,30865.10,1687.46,14,43536,317.50,201.71
6778.00,[12:52:09.6618088],50402.00,328352.00,30883.34,1628.68,9,45136,317.67,201.89
6779.00,[12:52:09.6719083],71402.00,2571344.00,30863.48,1638.18,-81,40624,318.00,202.00
6780.00,[12:52:09.6820078],84988.00,2584416.00,30857.14,1660.92,-81,36288,318.00,202.00
6781.00,[12:52:09.6921073],51129.00,2548736.00,30834.66,1558.19,-81,43056,318.00,202.00
6782.00,[12:52:09.7022069],74711.00,414656.00,30904.05,1615.91,11,44368,318.18,201.82
6783.00,[12:52:09.7123064],70909.00,2571024.00,30865.61,1664.11,-81,36608,318.00,202.00
6784.00,[12:52:09.7224059],115303.00,2616128.00,30874.38,1616.64,-81,41200,318.00,202.00
6785.00,[12:52:09.7325054],63709.00,403520.00,30891.87,1728.80,11,44944,318.36,202.09
6786.00,[12:52:09.7426049],58313.00,367808.00,30949.51,1715.20,10,41392,318.50,202.00
6787.00,[12:52:09.7527044],103715.00,2605904.00,30891.22,1603.98,-81,38768,319.00,202.00
6788.00,[12:52:09.7628039],90386.00,2598160.00,30960.17,1645.72,-81,38928,319.00,202.00
6789.00,[12:52:09.7729035],35482.00,2540112.00,30921.36,1579.19,-81,35648,319.00,202.00
6790.00,[12:52:09.7830030],39751.00,2541264.00,30882.88,1608.81,-81,36384,319.00,202.00
6791.00,[12:52:09.7931025],63542.00,2567712.00,30915.68,1643.78,-81,37136,319.00,202.00
6792.00,[12:52:09.8032020],61694.00,400976.00,30843.82,1557.94,11,42640,319.18,201.82
6793.00,[12:52:09.8133015],112132.00,2606464.00,30794.22,1638.33,-81,37904,319.00,202.00
6794.00,[12:52:09.8234011],72129.00,2575104.00,30900.93,1666.17,-81,36896,319.00,202.00
6795.00,[12:52:09.8335006],54687.00,362336.00,30764.88,1603.34,10,40080,318.20,200.50
6796.00,[12:52:09.8436001],54125.00,2541728.00,30711.15,1618.03,-81,42960,318.00,200.00
6797.00,[12:52:09.8536997],66663.00,2564640.00,30839.22,1583.11,-81,40496,318.00,200.00
6798.00,[12:52:09.8637992],78109.00,2573504.00,30807.35,1655.23,-81,38416,318.00,200.00
6799.00,[12:52:09.8738987],50924.00,2540688.00,30737.83,1597.70,-81,39184,318.00,200.00
6800.00,[12:52:09.8839982],80481.00,2569664.00,30730.65,1626.64,-81,38352,318.00,200.00
6801.00,[12:52:09.8940978],86052.00,2581040.00,30802.32,1650.25,-81,40208,318.00,200.00
6802.00,[12:52:09.9041973],90014.00,2585264.00,30805.56,1602.55,-81,37520,318.00,200.00
6803.00,[12:52:09.9142969],84655.00,2571872.00,30706.38,1641.60,-81,39408,318.00,200.00
6804.00,[12:52:09.9243964],84806.00,2579808.00,30802.50,1572.50,-81,38864,318.00,200.00
6805.00,[12:52:09.9344959],65368.00,2569104.00,30910.32,1649.76,-81,36672,318.00,200.00
6806.00,[12:52:09.9445955],101681.00,2592336.00,30748.83,1673.76,-81,38608,318.00,200.00
6807.00,[12:52:09.9546950],95574.00,2586992.00,30758.25,1622.16,-81,37744,318.00,200.00
6808.00,[12:52:09.9647946],77295.00,2570848.00,30784.60,1627.58,-81,41392,318.00,200.00
6809.00,[12:52:09.9748941],81171.00,2581232.00,30864.95,1617.51,-81,41200,318.00,200.00
6810.00,[12:52:09.9849937],85756.00,2572800.00,30704.25,1611.58,-81,38960,318.00,200.00
6811.00,[12:52:09.9950932],86932.00,2582576.00,30810.42,1600.61,-81,40368,318.00,200.00
6812.00,[12:52:10.0052055],71884.00,2565152.00,30781.08,1615.80,-81,38384,318.00,200.00
6813.00,[12:52:10.0153050],52748.00,329904.00,30795.06,1642.93,9,44656,318.11,201.33
6814.00,[12:52:10.0254046],58793.00,366752.00,30795.89,1632.95,10,42128,319.00,201.20
6815.00,[12:52:10.0355041],92402.00,2587440.00,30802.94,1637.23,-81,39856,319.00,201.00
6816.00,[12:52:10.0456037],60773.00,338048.00,30808.37,1627.30,9,42064,318.11,201.33
6817.00,[12:52:10.0557032],72992.00,2563760.00,30750.22,1637.46,-81,38320,318.00,201.00
6818.00,[12:52:10.0658028],72187.00,2563184.00,30753.05,1657.51,-81,40048,318.00,201.00
6819.00,[12:52:10.0759023],60714.00,2553808.00,30778.94,1600.05,-81,36864,318.00,201.00
6820.00,[12:52:10.0860019],61515.00,2552368.00,30751.27,1597.06,-81,38672,318.00,201.00
6821.00,[12:52:10.0961015],53907.00,2541280.00,30708.31,1657.70,-81,36736,318.00,201.00
6822.00,[12:52:10.1062010],71914.00,2568384.00,30820.61,1665.25,-81,37168,318.00,201.00
6823.00,[12:52:10.1163006],55841.00,332528.00,30743.02,1661.14,9,39856,318.00,202.00
6824.00,[12:52:10.1264002],78449.00,2575504.00,30827.85,1576.20,-81,38928,318.00,202.00
6825.00,[12:52:10.1364997],62864.00,2557920.00,30803.16,1662.21,-81,36992,318.00,202.00
6826.00,[12:52:10.1465993],90007.00,2584160.00,30792.02,1675.89,-81,40464,318.00,202.00
6827.00,[12:52:10.1566989],76367.00,2574960.00,30846.83,1629.83,-81,40112,318.00,202.00
6828.00,[12:52:10.1667984],53704.00,2554304.00,30871.61,1645.89,-81,35840,318.00,202.00
6829.00,[12:52:10.1768980],60134.00,2550912.00,30750.35,1585.15,-81,37968,318.00,202.00
6830.00,[12:52:10.1869976],61940.00,2554704.00,30774.86,1587.32,-81,37520,318.00,202.00
6831.00,[12:52:10.1970971],61269.00,2553808.00,30772.09,1577.48,-81,39184,318.00,202.00
6832.00,[12:52:10.2071967],57379.00,334672.00,30810.29,1548.66,9,44432,317.67,200.89
6833.00,[12:52:10.2172963],68592.00,2559056.00,30746.47,1581.42,-81,36000,318.00,201.00
6834.00,[12:52:10.2273959],71064.00,2565120.00,30790.82,1607.87,-81,41936,318.00,201.00
6835.00,[12:52:10.2374955],29878.00,2515312.00,30684.37,1666.58,-81,37024,318.00,201.00
6836.00,[12:52:10.2475950],28422.00,2513824.00,30683.97,1528.09,-81,34944,318.00,201.00
6837.00,[12:52:10.2576946],432.00,2483248.00,30652.05,1556.03,-81,35328,318.00,201.00
6838.00,[12:52:10.2677942],-2333.00,2479856.00,30644.31,1600.29,-81,35168,318.00,201.00
6839.00,[12:52:10.2778938],-9931.00,2476272.00,30693.86,1599.81,-81,36576,318.00,201.00
6840.00,[12:52:10.2879934],4495.00,2491808.00,30707.56,1610.19,-81,35808,318.00,201.00
6841.00,[12:52:10.2980930],-6519.00,2476176.00,30650.56,1508.78,-81,34816,318.00,201.00
6842.00,[12:52:10.3081925],-2817.00,2478880.00,30638.24,1561.89,-81,35552,318.00,201.00
6843.00,[12:52:10.3182921],14003.00,2496832.00,30652.20,1540.09,-81,35264,318.00,201.00
6844.00,[12:52:10.3283917],4255.00,2482528.00,30595.96,1613.63,-81,36608,318.00,201.00
6845.00,[12:52:10.3384913],-12818.00,2466000.00,30602.69,1613.39,-81,36864,318.00,201.00
6846.00,[12:52:10.3485909],5446.00,2498448.00,30777.81,1593.35,-81,34944,318.00,201.00
6847.00,[12:52:10.3586905],-4904.00,2481136.00,30691.85,1612.47,-81,35936,318.00,201.00
6848.00,[12:52:10.3687901],8777.00,2484272.00,30561.66,1504.38,-81,35296,318.00,201.00
6849.00,[12:52:10.3788897],302.00,2490304.00,30740.76,1616.09,-81,35808,318.00,201.00
6850.00,[12:52:10.3889893],-7801.00,2474384.00,30644.26,1518.80,-81,35360,318.00,201.00
6851.00,[12:52:10.3990889],13922.00,2497824.00,30665.46,1575.00,-81,36000,318.00,201.00
6852.00,[12:52:10.4091885],16017.00,2498944.00,30653.42,1620.78,-81,36192,318.00,201.00
6853.00,[12:52:10.4192881],-5019.00,2475888.00,30628.48,1539.26,-81,35872,318.00,201.00
6854.00,[12:52:10.4293877],19254.00,2496880.00,30587.97,1535.30,-81,34944,318.00,201.00
6855.00,[12:52:10.4394873],12283.00,2491248.00,30604.50,1571.45,-81,35424,318.00,201.00
6856.00,[12:52:10.4495869],9460.00,2493408.00,30666.02,1556.34,-81,35648,318.00,201.00
6857.00,[12:52:10.4596865],8622.00,2489184.00,30624.22,1522.23,-81,35456,318.00,201.00
6858.00,[12:52:10.4697861],26624.00,2508368.00,30638.82,1557.74,-81,34976,318.00,201.00
6859.00,[12:52:10.4798857],3471.00,2482576.00,30606.24,1564.12,-81,36384,318.00,201.00
6860.00,[12:52:10.4899854],-1852.00,2474768.00,30575.55,1546.36,-81,35232,318.00,201.00
6861.00,[12:52:10.5000850],1223.00,2481136.00,30616.21,1574.47,-81,35360,318.00,201.00
6862.00,[12:52:10.5101846],5077.00,2484560.00,30610.90,1633.77,-81,37024,318.00,201.00
6863.00,[12:52:10.5202842],5960.00,2490272.00,30670.52,1579.12,-81,35584,318.00,201.00
6864.00,[12:52:10.5303838],8124.00,2485872.00,30589.49,1569.51,-81,36224,318.00,201.00
6865.00,[12:52:10.5404834],15147.00,2493920.00,30602.14,1541.13,-81,35680,318.00,201.00
6866.00,[12:52:10.5505831],-17844.00,2456224.00,30544.05,1557.71,-81,35040,318.00,201.00
6867.00,[12:52:10.5606827],10469.00,2487264.00,30577.71,1550.10,-81,36256,318.00,201.00
6868.00,[12:52:10.5707823],-675.00,2480992.00,30637.87,1473.46,-81,35616,318.00,201.00
6869.00,[12:52:10.5808819],-14575.00,2465856.00,30622.60,1555.02,-81,36064,318.00,201.00
6870.00,[12:52:10.5909816],-26897.00,2449056.00,30567.33,1561.42,-81,34688,318.00,201.00
6871.00,[12:52:10.6010812],14828.00,2490464.00,30563.41,1626.43,-81,36032,318.00,201.00
6872.00,[12:52:10.6111808],17630.00,2500160.00,30648.52,1601.13,-81,34880,318.00,201.00
6873.00,[12:52:10.6212804],-17862.00,2470784.00,30724.03,1571.39,-81,36448,318.00,201.00
6874.00,[12:52:10.6313801],-3471.00,2474368.00,30590.60,1559.99,-81,35360,318.00,201.00
6875.00,[12:52:10.6414797],14223.00,2492880.00,30600.71,1516.49,-81,35552,318.00,201.00
6876.00,[12:52:10.6515793],14426.00,2496672.00,30645.01,1548.84,-81,34944,318.00,201.00
6877.00,[12:52:10.6616790],11998.00,2494272.00,30645.36,1559.93,-81,35264,318.00,201.00
6878.00,[12:52:10.6717786],-16806.00,2457664.00,30549.01,1602.83,-81,35360,318.00,201.00
6879.00,[12:52:10.6818783],21347.00,2507072.00,30687.97,1659.47,-81,35904,318.00,201.00
6880.00,[12:52:10.6919779],5790.00,2484720.00,30604.07,1638.55,-81,35584,318.00,201.00
6881.00,[12:52:10.7020775],2236.00,2473312.00,30507.11,1594.74,-81,34848,318.00,201.00
6882.00,[12:52:10.7121772],12023.00,2485472.00,30536.41,1537.89,-81,35200,318.00,201.00
6883.00,[12:52:10.7222768],-18612.00,2452464.00,30507.11,1546.98,-81,35520,318.00,201.00
6884.00,[12:52:10.7323765],-1438.00,2466944.00,30473.86,1581.31,-81,35264,318.00,201.00
6885.00,[12:52:10.7424761],9305.00,2485248.00,30567.19,1597.77,-81,35296,318.00,201.00
6886.00,[12:52:10.7525758],2868.00,2471728.00,30479.75,1513.04,-81,35840,318.00,201.00
6887.00,[12:52:10.7626754],33690.00,2509936.00,30570.94,1568.04,-81,36352,318.00,201.00
6888.00,[12:52:10.7727751],-21839.00,2444032.00,30442.86,1536.57,-81,34912,318.00,201.00
6889.00,[12:52:10.7828747],17073.00,2493072.00,30567.89,1558.94,-81,35488,318.00,201.00
6890.00,[12:52:10.7929744],-6549.00,2468624.00,30557.69,1630.95,-81,35456,318.00,201.00
6891.00,[12:52:10.8030740],-950.00,2476368.00,30584.17,1586.09,-81,36416,318.00,201.00
6892.00,[12:52:10.8131737],18744.00,2498336.00,30612.25,1578.74,-81,36928,318.00,201.00
6893.00,[12:52:10.8232734],-11032.00,2460432.00,30511.90,1576.21,-81,35008,318.00,201.00
6894.00,[12:52:10.8333730],-22983.00,2456176.00,30606.90,1516.65,-81,35552,318.00,201.00
6895.00,[12:52:10.8434727],10932.00,2490656.00,30613.88,1579.77,-81,35168,318.00,201.00
6896.00,[12:52:10.8535724],-15897.00,2459648.00,30562.28,1580.11,-81,35104,318.00,201.00
6897.00,[12:52:10.8636720],-13790.00,2468432.00,30644.71,1592.89,-81,36032,318.00,201.00
6898.00,[12:52:10.8737717],10577.00,2483712.00,30532.53,1556.84,-81,35776,318.00,201.00
6899.00,[12:52:10.8838714],33633.00,2510064.00,30573.22,1674.99,-81,34976,318.00,201.00
6900.00,[12:52:10.8939710],-17825.00,2454048.00,30516.94,1572.85,-81,35264,318.00,201.00
6901.00,[12:52:10.9040707],-8695.00,2461072.00,30490.96,1578.28,-81,36288,318.00,201.00
6902.00,[12:52:10.9141704],9830.00,2479920.00,30494.93,1519.70,-81,35232,318.00,201.00
6903.00,[12:52:10.9242700],2138.00,2475072.00,30530.05,1580.44,-81,35488,318.00,201.00
6904.00,[12:52:10.9343697],19585.00,2498960.00,30609.57,1538.66,-81,35552,318.00,201.00
6905.00,[12:52:10.9444694],22942.00,2501232.00,30596.18,1591.79,-81,35648,318.00,201.00
6906.00,[12:52:10.9545691],17519.00,2494400.00,30578.78,1620.10,-81,36224,318.00,201.00
6907.00,[12:52:10.9646688],-19627.00,2452912.00,30525.17,1550.12,-81,35808,318.00,201.00
6908.00,[12:52:10.9747684],-4657.00,2464576.00,30484.36,1611.45,-81,35552,318.00,201.00
6909.00,[12:52:10.9848681],13721.00,2484160.00,30499.25,1557.25,-81,35232,318.00,201.00
6910.00,[12:52:10.9949678],11720.00,2489424.00,30588.94,1569.09,-81,35680,318.00,201.00
6911.00,[12:52:11.0050668],-9197.00,2461024.00,30496.55,1536.92,-81,35008,318.00,201.00
6912.00,[12:52:11.0151665],9723.00,2487040.00,30584.16,1589.70,-81,35776,318.00,201.00
6913.00,[12:52:11.0252662],-9180.00,2462304.00,30512.15,1564.28,-81,34784,318.00,201.00
6914.00,[12:52:11.0353658],4026.00,2478160.00,30544.87,1560.54,-81,35072,318.00,201.00
6915.00,[12:52:11.0454655],2173.00,2478848.00,30576.23,1562.77,-81,36128,318.00,201.00
6916.00,[12:52:11.0555652],1761.00,2477248.00,30561.57,1562.27,-81,35328,318.00,201.00
6917.00,[12:52:11.0656649],-862.00,2475696.00,30574.78,1603.33,-81,35296,318.00,201.00
6918.00,[12:52:11.0757646],-13413.00,2454656.00,30469.99,1542.95,-81,36160,318.00,201.00
6919.00,[12:52:11.0858642],-217.00,2466144.00,30448.90,1557.68,-81,35392,318.00,201.00
6920.00,[12:52:11.0959639],-7527.00,2467968.00,30561.66,1590.45,-81,35200,318.00,201.00
6921.00,[12:52:11.1060636],14951.00,2488528.00,30537.99,1571.54,-81,35488,318.00,201.00
6922.00,[12:52:11.1161633],11913.00,2479152.00,30459.74,1579.56,-81,35296,318.00,201.00
6923.00,[12:52:11.1262629],14062.00,2482560.00,30475.29,1589.87,-81,35776,318.00,201.00
6924.00,[12:52:11.1363626],-556.00,2469776.00,30497.93,1594.43,-81,35808,318.00,201.00
6925.00,[12:52:11.1464623],1240.00,2472032.00,30503.61,1582.45,-81,36128,318.00,201.00
6926.00,[12:52:11.1565619],8138.00,2473552.00,30437.21,1546.62,-81,35264,318.00,201.00
6927.00,[12:52:11.1666616],-2391.00,2475024.00,30585.37,1609.68,-81,36736,318.00,201.00
6928.00,[12:52:11.1767613],-9760.00,2465008.00,30552.69,1556.52,-81,34976,318.00,201.00
6929.00,[12:52:11.1868609],16901.00,2484512.00,30464.33,1557.04,-81,35360,318.00,201.00
6930.00,[12:52:11.1969606],-1110.00,2467552.00,30477.30,1532.71,-81,34944,318.00,201.00
6931.00,[12:52:11.2070602],407.00,2471056.00,30501.84,1580.23,-81,36288,318.00,201.00
6932.00,[12:52:11.2171599],36587.00,2506352.00,30490.92,1520.30,-81,36608,318.00,201.00
6933.00,[12:52:11.2272595],-1779.00,2464640.00,30449.61,1566.56,-81,35744,318.00,201.00
6934.00,[12:52:11.2373592],9332.00,2484832.00,30561.73,1539.61,-81,35424,318.00,201.00
6935.00,[12:52:11.2474589],4097.00,2479728.00,30563.35,1536.79,-81,36096,318.00,201.00
6936.00,[12:52:11.2575585],-13699.00,2461696.00,30560.43,1567.73,-81,36032,318.00,201.00
6937.00,[12:52:11.2676582],2489.00,2476112.00,30538.56,1519.04,-81,35712,318.00,201.00
6938.00,[12:52:11.2777578],9418.00,2480144.00,30502.79,1576.85,-81,35296,318.00,201.00
6939.00,[12:52:11.2878575],-10877.00,2456752.00,30464.55,1566.52,-81,36000,318.00,201.00
6940.00,[12:52:11.2979571],1079.00,2469328.00,30472.21,1514.86,-81,35424,318.00,201.00
6941.00,[12:52:11.3080567],18542.00,2490464.00,30517.56,1561.67,-81,36480,318.00,201.00
6942.00,[12:52:11.3181564],-6470.00,2472880.00,30609.27,1629.30,-81,36064,318.00,201.00
6943.00,[12:52:11.3282560],11989.00,2487968.00,30567.64,1614.11,-81,36800,318.00,201.00
6944.00,[12:52:11.3383557],-162.00,2472112.00,30521.91,1499.33,-81,35904,318.00,201.00
