FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
2074.00,[20:43:54.0275822],171472.00,502623.00,8950.04,1540.16,-37,65535,171.00,233.00
2075.00,[20:43:54.0606835],198318.00,533407.00,9056.46,1563.47,-37,65535,171.00,233.00
2076.00,[20:43:54.0937848],193825.00,528222.00,9037.76,1593.40,-37,65535,171.00,233.00
2077.00,[20:43:54.1268861],154781.00,488608.00,9022.35,1563.24,-37,60944,171.00,233.00
2078.00,[20:43:54.1599874],182702.00,512590.00,8915.88,1624.52,-37,65535,171.00,233.00
2079.00,[20:43:54.1930888],132659.00,464735.00,8975.01,1553.76,-37,65535,171.00,233.00
2080.00,[20:43:54.2261901],123456.00,454911.00,8958.24,1590.67,-37,65535,171.00,233.00
2081.00,[20:43:54.2592914],167690.00,499022.00,8954.93,1574.17,-37,65535,171.00,233.00
2082.00,[20:43:54.2923927],175767.00,507454.00,8964.51,1584.24,-37,65535,171.00,233.00
2083.00,[20:43:54.3254941],169943.00,501406.00,8958.47,1552.92,-37,65535,171.00,233.00
2084.00,[20:43:54.3585954],149411.00,482703.00,9007.90,1518.89,-37,65535,171.00,233.00
2085.00,[20:43:54.3916968],206797.00,540879.00,9029.23,1553.65,-37,65535,171.00,233.00
2086.00,[20:43:54.4247981],140770.00,473279.00,8986.73,1566.74,-37,65535,171.00,233.00
2087.00,[20:43:54.4578995],170863.00,507615.00,9101.40,1517.34,-37,65535,171.00,233.00
2088.00,[20:43:54.4910008],157139.00,490590.00,9012.19,1581.33,-37,65535,171.00,233.00
2089.00,[20:43:54.5241022],168701.00,500414.00,8965.23,1563.86,-37,65535,171.00,233.00
2090.00,[20:43:54.5572036],156755.00,487999.00,8952.53,1536.95,-37,65535,171.00,233.00
2091.00,[20:43:54.5903049],151344.00,486943.00,9070.26,1594.21,-37,65535,171.00,233.00
2092.00,[20:43:54.6234063],145725.00,479198.00,9012.78,1541.26,-37,65535,171.00,233.00
2093.00,[20:43:54.6565077],153385.00,487264.00,9023.76,1530.08,-37,59712,171.00,233.00
2094.00,[20:43:54.6896091],207941.00,542543.00,9043.31,1527.66,-37,65535,171.00,233.00
2095.00,[20:43:54.7227105],179604.00,508831.00,8898.03,1515.75,-37,65535,171.00,233.00
2096.00,[20:43:54.7558119],152728.00,480704.00,8864.20,1545.86,-37,64992,171.00,233.00
2097.00,[20:43:54.7889133],152505.00,486479.00,9026.31,1572.19,-37,65535,171.00,233.00
2098.00,[20:43:54.8220147],174330.00,505471.00,8949.74,1509.55,-37,65535,171.00,233.00
2099.00,[20:43:54.8551161],120371.00,450095.00,8911.46,1532.52,-37,65535,171.00,233.00
2100.00,[20:43:54.8882175],216572.00,549039.00,8985.59,1523.80,-37,65535,171.00,233.00
2101.00,[20:43:54.9213189],165012.00,497967.00,8998.79,1523.12,-37,65535,171.00,233.00
2102.00,[20:43:54.9544203],168055.00,499470.00,8957.16,1564.27,-37,65535,171.00,233.00
2103.00,[20:43:54.9875217],153485.00,485182.00,8964.79,1546.03,-37,65535,171.00,233.00
2104.00,[20:43:55.0206236],164885.00,497086.00,8978.40,1604.23,-37,65535,171.00,233.00
2105.00,[20:43:55.0537250],117306.00,452111.00,9048.79,1580.28,-37,65535,171.00,233.00
2106.00,[20:43:55.0868264],135477.00,469151.00,9018.22,1570.44,-37,65535,171.00,233.00
2107.00,[20:43:55.1199279],164732.00,498046.00,9008.48,1514.27,-37,65535,171.00,233.00
2108.00,[20:43:55.1530293],136709.00,470431.00,9019.53,1546.17,-37,65535,171.00,233.00
2109.00,[20:43:55.1861308],153943.00,488031.00,9029.42,1562.04,-37,65535,171.00,233.00
2110.00,[20:43:55.2192322],149679.00,481807.00,8976.42,1571.51,-37,65535,171.00,233.00
2111.00,[20:43:55.2523337],152483.00,482607.00,8922.28,1538.71,-37,65535,171.00,233.00
