FrameNum,timeInfo,signal-stack,appsum-stack,avgbkg-stack,stdbkg-stack,nmaskpx-stack,maxpx-stack,xcentroid-stack,ycentroid-stack
4771.00,[17:34:48.5790991],29677.00,2184352.00,14460.90,1133.63,-149,18944,364.00,250.00
4772.00,[17:34:48.5891985],48035.00,2201568.00,14453.24,1086.26,-149,21776,364.00,250.00
4773.00,[17:34:48.5992980],66519.00,2218992.00,14446.13,1084.10,-149,23792,364.00,250.00
4774.00,[17:34:48.6093975],44915.00,2205600.00,14501.24,1091.80,-149,22864,364.00,250.00
4775.00,[17:34:48.6194970],22435.00,2167680.00,14397.62,1053.81,-149,18272,364.00,250.00
4776.00,[17:34:48.6295965],14747.00,2157712.00,14382.32,1043.39,-149,18368,364.00,250.00
4777.00,[17:34:48.6396959],12244.00,2157360.00,14396.75,1082.84,-149,17888,364.00,250.00
4778.00,[17:34:48.6497954],12582.00,2165376.00,14448.28,1105.25,-149,17728,364.00,250.00
4779.00,[17:34:48.6598949],45625.00,2198816.00,14450.95,1097.92,-149,18464,364.00,250.00
4780.00,[17:34:48.6699944],4645.00,2151392.00,14407.70,1076.03,-149,20032,364.00,250.00
4781.00,[17:34:48.6800938],23954.00,2176944.00,14449.60,1064.47,-149,18688,364.00,250.00
4782.00,[17:34:48.6901933],52665.00,2212576.00,14496.05,1102.74,-149,18912,364.00,250.00
4783.00,[17:34:48.7002928],14414.00,2159024.00,14393.36,1078.21,-149,18112,364.00,250.00
4784.00,[17:34:48.7103923],22223.00,2167808.00,14399.90,1064.20,-149,18048,364.00,250.00
4785.00,[17:34:48.7204917],22229.00,2170416.00,14417.37,1107.34,-149,18176,364.00,250.00
4786.00,[17:34:48.7305912],5462.00,2147696.00,14377.41,1036.93,-149,18368,364.00,250.00
4787.00,[17:34:48.7406907],11264.00,2153264.00,14375.84,1094.41,-149,18048,364.00,250.00
4788.00,[17:34:48.7507901],-3473.00,2142288.00,14401.08,1012.75,-149,17536,364.00,250.00
4789.00,[17:34:48.7608896],-15372.00,2126048.00,14371.95,1045.59,-149,18240,364.00,250.00
4790.00,[17:34:48.7709890],191.00,2133568.00,14317.97,1061.41,-149,18176,364.00,250.00
4791.00,[17:34:48.7810885],3983.00,2150640.00,14407.09,1091.90,-149,18464,364.00,250.00
4792.00,[17:34:48.7911879],16800.00,2166528.00,14427.70,1048.13,-149,18624,364.00,250.00
4793.00,[17:34:48.8012874],34713.00,2182784.00,14416.58,1053.80,-149,18656,364.00,250.00
4794.00,[17:34:48.8113869],8699.00,2155056.00,14405.08,1069.07,-149,18432,364.00,250.00
4795.00,[17:34:48.8214863],46645.00,2200944.00,14458.38,1115.78,-149,20416,364.00,250.00
4796.00,[17:34:48.8315858],34091.00,2178016.00,14388.76,1117.97,-149,17952,364.00,250.00
4797.00,[17:34:48.8416852],18164.00,2165344.00,14410.61,1116.19,-149,18432,364.00,250.00
4798.00,[17:34:48.8517847],-10125.00,2124016.00,14323.10,1083.21,-149,17984,364.00,250.00
4799.00,[17:34:48.8618841],-7000.00,2129280.00,14337.45,1064.42,-149,18080,364.00,250.00
4800.00,[17:34:48.8719836],23192.00,2172640.00,14425.82,1104.25,-149,18880,364.00,250.00
4801.00,[17:34:48.8820830],8319.00,2148176.00,14361.46,1065.56,-149,17600,364.00,250.00
4802.00,[17:34:48.8921824],22563.00,2170736.00,14417.27,1076.31,-149,18784,364.00,250.00
4803.00,[17:34:48.9022819],34889.00,2183840.00,14422.49,1080.51,-149,18496,364.00,250.00
4804.00,[17:34:48.9123813],15010.00,2154800.00,14361.01,1049.78,-149,18048,364.00,250.00
4805.00,[17:34:48.9224808],6306.00,2153744.00,14412.33,1059.33,-149,19296,364.00,250.00
4806.00,[17:34:48.9325802],12257.00,2156336.00,14389.79,1077.39,-149,18112,364.00,250.00
4807.00,[17:34:48.9426796],-9687.00,2131520.00,14370.51,1096.43,-149,18432,364.00,250.00
4808.00,[17:34:48.9527791],19220.00,2150352.00,14302.90,1079.42,-149,18144,364.00,250.00
4809.00,[17:34:48.9628785],-756.00,2145040.00,14401.32,1037.78,-149,18528,364.00,250.00
4810.00,[17:34:48.9729779],-6517.00,2141856.00,14418.61,1053.67,-149,18048,364.00,250.00
4811.00,[17:34:48.9830774],16962.00,2168032.00,14436.71,1087.85,-149,17920,364.00,250.00
4812.00,[17:34:48.9931768],-610.00,2146960.00,14413.22,1072.04,-149,17856,364.00,250.00
4813.00,[17:34:49.0032839],17988.00,2164240.00,14404.38,1064.75,-149,17856,364.00,250.00
4814.00,[17:34:49.0133833],39977.00,2192992.00,14449.76,1098.37,-149,18752,364.00,250.00
4815.00,[17:34:49.0234828],43702.00,2198224.00,14459.88,1085.32,-149,19616,364.00,250.00
4816.00,[17:34:49.0335822],29991.00,2169632.00,14360.01,1091.64,-149,18144,364.00,250.00
4817.00,[17:34:49.0436816],14389.00,2166752.00,14445.39,1084.76,-149,18464,364.00,250.00
4818.00,[17:34:49.0537810],12102.00,2167744.00,14467.40,1100.49,-149,17824,364.00,250.00
4819.00,[17:34:49.0638805],5064.00,2153328.00,14417.88,1077.08,-149,19008,364.00,250.00
4820.00,[17:34:49.0739799],24912.00,2175248.00,14431.78,1127.57,-149,18784,364.00,250.00
4821.00,[17:34:49.0840794],36742.00,2188512.00,14441.41,1092.20,-149,18848,364.00,250.00
4822.00,[17:34:49.0941788],42544.00,2194688.00,14443.92,1093.94,-149,18752,364.00,250.00
4823.00,[17:34:49.1042782],53364.00,2203744.00,14432.08,1114.03,-149,19680,364.00,250.00
4824.00,[17:34:49.1143777],14027.00,2161056.00,14409.59,1066.78,-149,18592,364.00,250.00
4825.00,[17:34:49.1244771],17482.00,2163408.00,14402.19,1086.89,-149,20480,364.00,250.00
4826.00,[17:34:49.1345766],-1434.00,2161040.00,14513.25,1123.56,-149,19360,364.00,250.00
4827.00,[17:34:49.1446760],8651.00,2150336.00,14373.73,1061.06,-149,18048,364.00,250.00
4828.00,[17:34:49.1547754],3909.00,2151568.00,14413.82,1075.87,-149,17888,364.00,250.00
4829.00,[17:34:49.1648749],-6228.00,2136864.00,14383.17,1131.14,-149,18560,364.00,250.00
4830.00,[17:34:49.1749743],-9379.00,2140592.00,14429.34,1071.49,-149,18624,364.00,250.00
4831.00,[17:34:49.1850738],12489.00,2152688.00,14363.75,1055.54,-149,18048,364.00,250.00
4832.00,[17:34:49.1951732],1680.00,2152864.00,14437.48,1040.77,-149,18112,364.00,250.00
4833.00,[17:34:49.2052727],-19001.00,2117616.00,14339.71,1094.66,-149,18016,364.00,250.00
4834.00,[17:34:49.2153722],-4211.00,2141840.00,14403.03,1060.84,-149,18400,364.00,250.00
4835.00,[17:34:49.2254716],21029.00,2168864.00,14415.00,1076.02,-149,17984,364.00,250.00
4836.00,[17:34:49.2355711],23884.00,2170576.00,14407.33,1074.42,-149,18080,364.00,250.00
4837.00,[17:34:49.2456705],28540.00,2174368.00,14401.53,1051.19,-149,18528,364.00,250.00
4838.00,[17:34:49.2557700],11699.00,2148592.00,14341.56,1047.40,-149,17664,364.00,250.00
4839.00,[17:34:49.2658694],4266.00,2151488.00,14410.89,1089.75,-149,18048,364.00,250.00
4840.00,[17:34:49.2759689],16963.00,2168160.00,14437.56,1078.05,-149,18752,364.00,250.00
4841.00,[17:34:49.2860684],11499.00,2171696.00,14497.97,1100.42,-149,19712,364.00,250.00
4842.00,[17:34:49.2961678],27402.00,2170208.00,14381.25,1072.77,-149,19072,364.00,250.00
4843.00,[17:34:49.3062673],9831.00,2153952.00,14390.08,1085.95,-149,18496,364.00,250.00
4844.00,[17:34:49.3163668],40406.00,2187328.00,14408.87,1074.41,-149,17888,364.00,250.00
4845.00,[17:34:49.3264662],20149.00,2156816.00,14340.05,1063.92,-149,18016,364.00,250.00
4846.00,[17:34:49.3365657],14635.00,2162976.00,14418.40,1058.36,-149,18912,364.00,250.00
4847.00,[17:34:49.3466652],20953.00,2160736.00,14360.96,1081.54,-149,18144,364.00,250.00
4848.00,[17:34:49.3567647],16646.00,2166384.00,14427.77,1123.04,-149,18784,364.00,250.00
4849.00,[17:34:49.3668641],10519.00,2148848.00,14351.20,1077.86,-149,18496,364.00,250.00
4850.00,[17:34:49.3769636],7768.00,2149200.00,14372.03,1071.72,-149,18656,364.00,250.00
4851.00,[17:34:49.3870631],20439.00,2165776.00,14398.24,1042.22,-149,17856,364.00,250.00
4852.00,[17:34:49.3971626],24657.00,2173520.00,14421.90,1068.83,-149,19264,364.00,250.00
4853.00,[17:34:49.4072621],5335.00,2144480.00,14356.68,1031.35,-149,17792,364.00,250.00
4854.00,[17:34:49.4173616],23576.00,2169136.00,14399.73,1035.92,-149,17664,364.00,250.00
4855.00,[17:34:49.4274610],532.00,2145648.00,14396.75,1082.85,-149,19264,364.00,250.00
4856.00,[17:34:49.4375605],44034.00,2193472.00,14425.76,1137.85,-149,18592,364.00,250.00
4857.00,[17:34:49.4476600],63274.00,2214960.00,14440.84,1114.69,-149,19776,364.00,250.00
4858.00,[17:34:49.4577595],38429.00,195360.00,14266.46,1039.60,11,20256,362.09,250.64
4859.00,[17:34:49.4678590],31328.00,2148256.00,14207.57,1028.37,-149,17760,362.00,251.00
4860.00,[17:34:49.4779585],44858.00,2168400.00,14251.96,1051.45,-149,20000,362.00,251.00
4861.00,[17:34:49.4880580],43747.00,2180848.00,14342.96,1043.92,-149,18272,362.00,251.00
4862.00,[17:34:49.4981575],26333.00,2149872.00,14251.94,1037.64,-149,17440,362.00,251.00
4863.00,[17:34:49.5082570],25524.00,2160224.00,14326.84,1031.31,-149,17920,362.00,251.00
4864.00,[17:34:49.5183565],-3003.00,2121744.00,14260.05,1002.64,-149,17888,362.00,251.00
4865.00,[17:34:49.5284560],40463.00,2179856.00,14358.34,1039.93,-149,17792,362.00,251.00
4866.00,[17:34:49.5385555],7751.00,2135872.00,14282.69,1059.72,-149,17984,362.00,251.00
4867.00,[17:34:49.5486550],7128.00,2128032.00,14234.26,1026.06,-149,17792,362.00,251.00
4868.00,[17:34:49.5587545],5077.00,2131808.00,14273.37,999.12,-149,18112,362.00,251.00
4869.00,[17:34:49.5688540],14746.00,2135824.00,14235.42,1037.67,-149,17888,362.00,251.00
4870.00,[17:34:49.5789535],58712.00,2181248.00,14245.21,1043.95,-149,18080,362.00,251.00
4871.00,[17:34:49.5890530],32082.00,2167104.00,14329.01,1035.47,-149,18272,362.00,251.00
4872.00,[17:34:49.5991525],57037.00,2189344.00,14310.78,1078.34,-149,19296,362.00,251.00
4873.00,[17:34:49.6092520],48451.00,2181712.00,14317.19,1022.78,-149,18400,362.00,251.00
4874.00,[17:34:49.6193515],37982.00,2174592.00,14339.67,1017.78,-149,20032,362.00,251.00
4875.00,[17:34:49.6294510],39419.00,2174240.00,14327.66,998.51,-149,17216,362.00,251.00
4876.00,[17:34:49.6395506],18761.00,2159424.00,14366.87,988.54,-149,19008,362.00,251.00
4877.00,[17:34:49.6496501],37940.00,2177920.00,14362.28,1022.84,-149,19968,362.00,251.00
4878.00,[17:34:49.6597496],48646.00,2184576.00,14335.10,1049.28,-149,18400,362.00,251.00
4879.00,[17:34:49.6698491],38387.00,2174032.00,14333.19,1101.86,-149,18048,362.00,251.00
4880.00,[17:34:49.6799486],23143.00,2152432.00,14290.53,1048.71,-149,17920,362.00,251.00
4881.00,[17:34:49.6900482],-588.00,2138912.00,14359.06,1043.39,-149,17408,362.00,251.00
4882.00,[17:34:49.7001477],44906.00,2183696.00,14354.30,1045.74,-149,17824,362.00,251.00
4883.00,[17:34:49.7102472],26885.00,2145968.00,14222.04,1057.81,-149,18208,362.00,251.00
4884.00,[17:34:49.7203467],16045.00,2149856.00,14320.88,1013.84,-149,17472,362.00,251.00
4885.00,[17:34:49.7304463],16346.00,2146144.00,14293.94,1005.18,-149,17664,362.00,251.00
4886.00,[17:34:49.7405458],26922.00,2157456.00,14298.89,1030.33,-149,17760,362.00,251.00
4887.00,[17:34:49.7506453],34838.00,2168672.00,14321.03,966.09,-149,17568,362.00,251.00
4888.00,[17:34:49.7607448],18367.00,2146160.00,14280.49,1030.09,-149,17792,362.00,251.00
4889.00,[17:34:49.7708444],8155.00,2135616.00,14278.26,1040.54,-149,18304,362.00,251.00
4890.00,[17:34:49.7809439],24643.00,2161168.00,14339.10,1018.89,-149,18272,362.00,251.00
4891.00,[17:34:49.7910434],16179.00,2148544.00,14311.18,985.78,-149,18272,362.00,251.00
4892.00,[17:34:49.8011430],56821.00,2191040.00,14323.62,1024.24,-149,20944,362.00,251.00
4893.00,[17:34:49.8112425],44265.00,2179392.00,14329.71,1045.89,-149,19328,362.00,251.00
4894.00,[17:34:49.8213421],32969.00,2169632.00,14340.02,994.00,-149,19232,362.00,251.00
4895.00,[17:34:49.8314416],25459.00,2147472.00,14241.70,1025.34,-149,17728,362.00,251.00
4896.00,[17:34:49.8415411],13147.00,2152032.00,14354.93,983.75,-149,17376,362.00,251.00
4897.00,[17:34:49.8516407],13423.00,2131344.00,14214.23,1008.72,-149,18432,362.00,251.00
4898.00,[17:34:49.8617402],-5405.00,2125712.00,14302.80,1011.88,-149,18112,362.00,251.00
4899.00,[17:34:49.8718398],-7247.00,2114992.00,14243.21,981.88,-149,17664,362.00,251.00
4900.00,[17:34:49.8819393],1432.00,2126608.00,14262.93,1026.67,-149,17504,362.00,251.00
4901.00,[17:34:49.8920389],3942.00,2138944.00,14328.87,1028.35,-149,18048,362.00,251.00
4902.00,[17:34:49.9021384],-1185.00,2120272.00,14237.97,980.86,-149,17664,362.00,251.00
4903.00,[17:34:49.9122380],-3006.00,2121232.00,14256.63,1004.36,-149,17952,362.00,251.00
4904.00,[17:34:49.9223375],-12963.00,2105024.00,14214.68,972.02,-149,17760,362.00,251.00
4905.00,[17:34:49.9324371],-5821.00,2121104.00,14274.66,1035.95,-149,18048,362.00,251.00
4906.00,[17:34:49.9425366],-3231.00,2125696.00,14288.10,1042.28,-149,17216,362.00,251.00
4907.00,[17:34:49.9526362],-6833.00,2112560.00,14224.12,999.62,-149,17504,362.00,251.00
4908.00,[17:34:49.9627357],-11187.00,2111392.00,14245.49,1008.06,-149,17472,362.00,251.00
4909.00,[17:34:49.9728353],-3334.00,2120272.00,14252.39,969.02,-149,17664,362.00,251.00
4910.00,[17:34:49.9829348],1238.00,2129408.00,14283.02,996.44,-149,17824,362.00,251.00
4911.00,[17:34:49.9930344],-25249.00,2104928.00,14296.49,1015.57,-149,17408,362.00,251.00
4912.00,[17:34:50.0031419],9229.00,2131584.00,14244.00,1025.27,-149,17184,362.00,251.00
4913.00,[17:34:50.0132414],-18775.00,2116064.00,14327.78,1038.78,-149,17376,362.00,251.00
4914.00,[17:34:50.0233410],-11455.00,2114336.00,14267.06,1027.09,-149,17696,362.00,251.00
4915.00,[17:34:50.0334406],-18583.00,2108064.00,14272.80,1023.38,-149,17824,362.00,251.00
4916.00,[17:34:50.0435401],-9750.00,2103392.00,14182.16,1005.45,-149,17888,362.00,251.00
4917.00,[17:34:50.0536397],-9732.00,2108880.00,14218.87,1007.83,-149,18656,362.00,251.00
4918.00,[17:34:50.0637393],-21362.00,2087984.00,14156.69,1010.90,-149,17280,362.00,251.00
4919.00,[17:34:50.0738388],-10610.00,2111936.00,14245.28,1018.61,-149,17184,362.00,251.00
4920.00,[17:34:50.0839384],8659.00,2137216.00,14285.62,1043.14,-149,17504,362.00,251.00
4921.00,[17:34:50.0940380],-10403.00,2112352.00,14246.68,1040.96,-149,17088,362.00,251.00
4922.00,[17:34:50.1041376],-26709.00,2103984.00,14299.95,988.55,-149,17408,362.00,251.00
4923.00,[17:34:50.1142371],-25915.00,2101600.00,14278.63,975.43,-149,17472,362.00,251.00
4924.00,[17:34:50.1243367],-23263.00,2102672.00,14268.02,944.86,-149,17184,362.00,251.00
4925.00,[17:34:50.1344363],-5640.00,2106832.00,14177.66,987.59,-149,17216,362.00,251.00
4926.00,[17:34:50.1445359],-37637.00,2088368.00,14268.49,1031.84,-149,17248,362.00,251.00
4927.00,[17:34:50.1546354],-14496.00,2101920.00,14204.14,978.12,-149,17952,362.00,251.00
4928.00,[17:34:50.1647350],-18753.00,2105056.00,14253.75,1015.04,-149,18016,362.00,251.00
4929.00,[17:34:50.1748346],-17614.00,2105024.00,14245.89,1028.40,-149,17664,362.00,251.00
4930.00,[17:34:50.1849342],-3631.00,2130496.00,14323.00,1019.81,-149,18880,362.00,251.00
4931.00,[17:34:50.1950338],-9843.00,2118704.00,14285.55,993.32,-149,17312,362.00,251.00
4932.00,[17:34:50.2051334],-9968.00,2112320.00,14243.55,965.63,-149,17056,362.00,251.00
4933.00,[17:34:50.2152330],-41608.00,2088080.00,14293.21,1018.90,-149,17920,362.00,251.00
4934.00,[17:34:50.2253326],-19070.00,2106304.00,14264.26,1006.06,-149,17376,362.00,251.00
4935.00,[17:34:50.2354321],-11763.00,2108832.00,14232.18,959.54,-149,19360,362.00,251.00
4936.00,[17:34:50.2455317],-25761.00,2094672.00,14231.09,1013.85,-149,17568,362.00,251.00
4937.00,[17:34:50.2556313],-16846.00,2117184.00,14322.35,1044.02,-149,17504,362.00,251.00
4938.00,[17:34:50.2657309],-9116.00,2112944.00,14242.01,1012.51,-149,17312,362.00,251.00
4939.00,[17:34:50.2758305],-12267.00,2105328.00,14212.05,1018.79,-149,17536,362.00,251.00
4940.00,[17:34:50.2859301],-27953.00,2096064.00,14255.15,984.82,-149,17568,362.00,251.00
4941.00,[17:34:50.2960297],-16134.00,2103200.00,14223.72,1036.74,-149,17856,362.00,251.00
4942.00,[17:34:50.3061293],-9398.00,2112176.00,14238.75,1043.43,-149,17504,362.00,251.00
4943.00,[17:34:50.3162289],-9852.00,2103072.00,14180.70,981.10,-149,17248,362.00,251.00
4944.00,[17:34:50.3263285],-5000.00,2113200.00,14216.11,981.57,-149,17568,362.00,251.00
4945.00,[17:34:50.3364283],-1626.00,2122736.00,14257.47,987.26,-149,17056,362.00,251.00
4946.00,[17:34:50.3465278],-29658.00,2090256.00,14227.61,970.91,-149,17344,362.00,251.00
4947.00,[17:34:50.3566274],-14080.00,2106864.00,14234.52,992.97,-149,17568,362.00,251.00
4948.00,[17:34:50.3667270],-14381.00,2104960.00,14223.77,982.76,-149,18208,362.00,251.00
4949.00,[17:34:50.3768266],-11396.00,2118496.00,14294.58,1048.30,-149,17600,362.00,251.00
4950.00,[17:34:50.3869262],-21836.00,2092112.00,14187.57,1028.78,-149,17408,362.00,251.00
4951.00,[17:34:50.3970258],-17294.00,2107760.00,14262.11,980.57,-149,17760,362.00,251.00
4952.00,[17:34:50.4071254],-21854.00,2096912.00,14219.90,987.43,-149,17056,362.00,251.00
4953.00,[17:34:50.4172251],-30646.00,2088112.00,14219.85,1001.58,-149,17760,362.00,251.00
4954.00,[17:34:50.4273247],-16586.00,2109600.00,14269.70,1014.63,-149,17440,362.00,251.00
4955.00,[17:34:50.4374243],-7529.00,2128448.00,14335.42,1027.41,-149,17824,362.00,251.00
4956.00,[17:34:50.4475239],-20490.00,2107328.00,14280.66,991.27,-149,17152,362.00,251.00
4957.00,[17:34:50.4576235],-12761.00,2102160.00,14194.10,1017.59,-149,18336,362.00,251.00
4958.00,[17:34:50.4677232],-2464.00,2113600.00,14201.77,990.68,-149,17472,362.00,251.00
4959.00,[17:34:50.4778228],-14889.00,2107248.00,14242.53,998.94,-149,17376,362.00,251.00
4960.00,[17:34:50.4879224],-5209.00,2117680.00,14247.58,985.47,-149,17248,362.00,251.00
4961.00,[17:34:50.4980221],-11108.00,2109312.00,14231.01,960.96,-149,18016,362.00,251.00
4962.00,[17:34:50.5081217],-1803.00,2121872.00,14252.85,980.87,-149,18016,362.00,251.00
4963.00,[17:34:50.5182213],-4998.00,2113296.00,14216.74,983.26,-149,18016,362.00,251.00
4964.00,[17:34:50.5283209],1868.00,2124752.00,14247.54,994.09,-149,18272,362.00,251.00
4965.00,[17:34:50.5384206],-20871.00,2100832.00,14239.62,980.31,-149,17344,362.00,251.00
4966.00,[17:34:50.5485202],-18659.00,2103232.00,14240.88,1019.43,-149,17824,362.00,251.00
4967.00,[17:34:50.5586199],-16100.00,2107664.00,14253.45,1004.48,-149,17440,362.00,251.00
4968.00,[17:34:50.5687195],79.00,2121536.00,14237.97,1019.29,-149,17344,362.00,251.00
4969.00,[17:34:50.5788191],-23263.00,2100384.00,14252.67,983.80,-149,18720,362.00,251.00
4970.00,[17:34:50.5889188],-25887.00,2101472.00,14277.58,995.71,-149,17088,362.00,251.00
4971.00,[17:34:50.5990184],-4613.00,2108896.00,14184.62,1016.12,-149,17664,362.00,251.00
4972.00,[17:34:50.6091181],6523.00,2131600.00,14262.26,1025.02,-149,17664,362.00,251.00
4973.00,[17:34:50.6192177],-14863.00,2111216.00,14268.99,1021.60,-149,17920,362.00,251.00
4974.00,[17:34:50.6293174],5293.00,2131072.00,14266.97,1013.78,-149,17888,362.00,251.00
4975.00,[17:34:50.6394170],-22762.00,2099504.00,14243.40,992.27,-149,17472,362.00,251.00
4976.00,[17:34:50.6495167],-12882.00,2110064.00,14247.96,1003.04,-149,17344,362.00,251.00
4977.00,[17:34:50.6596163],-6725.00,2115744.00,14244.76,1005.45,-149,17696,362.00,251.00
4978.00,[17:34:50.6697160],-8081.00,2118112.00,14269.75,984.68,-149,17248,362.00,251.00
4979.00,[17:34:50.6798156],-28062.00,2103328.00,14304.63,992.79,-149,17792,362.00,251.00
4980.00,[17:34:50.6899153],-24794.00,2097472.00,14243.40,1030.34,-149,17440,362.00,251.00
4981.00,[17:34:50.7000149],-21045.00,2099904.00,14234.56,1030.68,-149,17888,362.00,251.00
4982.00,[17:34:50.7101146],12125.00,2134272.00,14242.60,989.53,-149,17568,362.00,251.00
4983.00,[17:34:50.7202143],-2428.00,2120240.00,14246.09,982.46,-149,17440,362.00,251.00
4984.00,[17:34:50.7303139],-5611.00,2122768.00,14284.42,1028.15,-149,17536,362.00,251.00
4985.00,[17:34:50.7404136],4750.00,2122896.00,14215.74,994.82,-149,17312,362.00,251.00
4986.00,[17:34:50.7505133],-21122.00,2107232.00,14284.25,1007.91,-149,18208,362.00,251.00
4987.00,[17:34:50.7606129],-10623.00,2111504.00,14242.46,964.29,-149,17152,362.00,251.00
4988.00,[17:34:50.7707126],-33698.00,2088896.00,14245.59,1020.24,-149,17600,362.00,251.00
4989.00,[17:34:50.7808123],-12615.00,2094896.00,14144.37,1001.05,-149,17472,362.00,251.00
4990.00,[17:34:50.7909119],-864.00,2124672.00,14265.34,995.89,-149,17536,362.00,251.00
4991.00,[17:34:50.8010116],-9092.00,2109952.00,14221.77,970.24,-149,17344,362.00,251.00
4992.00,[17:34:50.8111113],-3363.00,2117648.00,14234.97,1027.99,-149,17376,362.00,251.00
4993.00,[17:34:50.8212110],-14937.00,2105072.00,14228.25,1009.68,-149,17760,362.00,251.00
4994.00,[17:34:50.8313106],-7868.00,2115648.00,14251.79,979.27,-149,17824,362.00,251.00
4995.00,[17:34:50.8414103],5781.00,2126080.00,14230.19,1007.13,-149,17120,362.00,251.00
4996.00,[17:34:50.8515100],-28801.00,2086912.00,14199.42,980.39,-149,18816,362.00,251.00
4997.00,[17:34:50.8616097],-21074.00,2102480.00,14252.04,992.27,-149,18304,362.00,251.00
4998.00,[17:34:50.8717094],1577.00,2119440.00,14213.84,1034.49,-149,18144,362.00,251.00
4999.00,[17:34:50.8818090],-8098.00,2112384.00,14231.43,970.14,-149,17664,362.00,251.00
5000.00,[17:34:50.8919087],-31816.00,2085360.00,14209.23,1037.01,-149,17664,362.00,251.00
5001.00,[17:34:50.9020084],-15633.00,2109280.00,14261.16,985.73,-149,17952,362.00,251.00
5002.00,[17:34:50.9121081],-15562.00,2100048.00,14198.73,999.63,-149,17184,362.00,251.00
5003.00,[17:34:50.9222078],-18904.00,2097408.00,14203.44,1001.60,-149,17216,362.00,251.00
5004.00,[17:34:50.9323075],-2674.00,2111344.00,14188.04,1010.41,-149,17568,362.00,251.00
5005.00,[17:34:50.9424072],-17730.00,2100688.00,14217.57,1020.21,-149,17408,362.00,251.00
5006.00,[17:34:50.9525069],-3649.00,2118992.00,14245.91,981.81,-149,17696,362.00,251.00
5007.00,[17:34:50.9626066],-8666.00,2106272.00,14194.21,983.12,-149,17184,362.00,251.00
5008.00,[17:34:50.9727063],-2887.00,2117248.00,14229.09,1031.69,-149,17472,362.00,251.00
5009.00,[17:34:50.9828060],-20473.00,2098288.00,14219.87,996.51,-149,17824,362.00,251.00
5010.00,[17:34:50.9929057],1420.00,2119680.00,14216.51,970.42,-149,17376,362.00,251.00
5011.00,[17:34:51.0029999],-15386.00,2099344.00,14192.82,1030.16,-149,18496,362.00,251.00
5012.00,[17:34:51.0130996],-132.00,2116416.00,14205.02,1017.39,-149,17664,362.00,251.00
5013.00,[17:34:51.0231993],-36340.00,2093616.00,14295.01,1009.51,-149,17792,362.00,251.00
5014.00,[17:34:51.0332990],-31108.00,2084800.00,14200.72,1008.46,-149,17344,362.00,251.00
5015.00,[17:34:51.0433987],-25242.00,2102576.00,14280.66,1008.74,-149,17312,362.00,251.00
5016.00,[17:34:51.0534984],-18454.00,2094832.00,14183.13,992.13,-149,16864,362.00,251.00
5017.00,[17:34:51.0635980],-34960.00,2080544.00,14198.01,999.53,-149,18144,362.00,251.00
5018.00,[17:34:51.0736977],2338.00,2120240.00,14214.11,999.08,-149,17440,362.00,251.00
5019.00,[17:34:51.0837974],-10473.00,2102880.00,14183.58,979.82,-149,17504,362.00,251.00
5020.00,[17:34:51.0938971],-23954.00,2094784.00,14219.72,1013.47,-149,17408,362.00,251.00
5021.00,[17:34:51.1039968],-12562.00,2111840.00,14257.73,992.81,-149,17376,362.00,251.00
5022.00,[17:34:51.1140965],-2879.00,2121952.00,14260.61,985.13,-149,17376,362.00,251.00
5023.00,[17:34:51.1241962],8614.00,2133232.00,14259.18,1010.60,-149,17184,362.00,251.00
5024.00,[17:34:51.1342959],-6288.00,2113984.00,14230.01,969.73,-149,18304,362.00,251.00
5025.00,[17:34:51.1443956],-15952.00,2111184.00,14276.08,963.00,-149,17056,362.00,251.00
5026.00,[17:34:51.1544952],-5805.00,2119344.00,14262.74,1026.91,-149,17248,362.00,251.00
5027.00,[17:34:51.1645949],-18758.00,2104992.00,14253.35,1022.27,-149,17472,362.00,251.00
5028.00,[17:34:51.1746946],-8316.00,2115888.00,14256.40,1018.44,-149,18080,362.00,251.00
5029.00,[17:34:51.1847943],-2252.00,2107040.00,14156.32,987.95,-149,17440,362.00,251.00
5030.00,[17:34:51.1948939],-19995.00,2098592.00,14218.71,1029.71,-149,17152,362.00,251.00
5031.00,[17:34:51.2049936],-8522.00,2116800.00,14263.91,979.36,-149,17920,362.00,251.00
5032.00,[17:34:51.2150933],-23164.00,2102064.00,14263.28,994.22,-149,17184,362.00,251.00
5033.00,[17:34:51.2251930],-11030.00,2118832.00,14294.38,1014.32,-149,17344,362.00,251.00
5034.00,[17:34:51.2352926],-1043.00,2129968.00,14302.09,1043.59,-149,17216,362.00,251.00
5035.00,[17:34:51.2453923],-2504.00,2118336.00,14233.82,999.66,-149,17376,362.00,251.00
5036.00,[17:34:51.2554920],-438.00,2113872.00,14190.00,1010.46,-149,17280,362.00,251.00
5037.00,[17:34:51.2655916],-17667.00,2109104.00,14273.63,1054.83,-149,17536,362.00,251.00
5038.00,[17:34:51.2756913],-11024.00,2104512.00,14198.23,966.92,-149,17792,362.00,251.00
5039.00,[17:34:51.2857910],-11302.00,2112368.00,14252.82,1017.82,-149,17472,362.00,251.00
5040.00,[17:34:51.2958906],-22472.00,2105088.00,14278.93,991.29,-149,17536,362.00,251.00
5041.00,[17:34:51.3059903],-13705.00,2098432.00,14175.42,988.84,-149,17216,362.00,251.00
